Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Segment,Region,Category,Unit_Price,Quantity,Discount,Sales,Profit,Profit_Margin,Payment_Method,Year,Month,Quarter,Discount_Bucket
ORD-100150,2024-10-01,2024-10-06,Standard,CUST-19011,Home Office,South,Sports & Outdoor,34.88,1,0.15,29.65,6.62,0.2232,Credit Card,2024,10,Q4,Medium (11-20%)
ORD-100151,2023-10-28,2023-11-01,Express,CUST-13749,Consumer,East,Clothing,174.87,4,0.01,692.49,277.16,0.4002,Debit Card,2023,10,Q4,Low (1-10%)
ORD-100152,2023-03-17,2023-03-19,Same-Day,CUST-13115,Consumer,West,Home & Furniture,921.9,1,0.33,617.67,96.54,0.1563,Debit Card,2023,3,Q1,Very High (31%+)
ORD-100153,2023-10-03,2023-10-08,Standard,CUST-12989,Consumer,East,Home & Furniture,666.8,2,0.35,866.84,69.22,0.0799,Wallet,2023,10,Q4,Very High (31%+)
ORD-100154,2022-06-24,2022-06-26,Same-Day,CUST-28402,Corporate,North,Electronics,485.63,1,0.22,378.79,31.24,0.0825,UPI,2022,6,Q2,High (21-30%)
ORD-100155,2023-11-07,2023-11-10,Overnight,CUST-11685,Home Office,South,Beauty & Health,24.47,10,0.14,210.44,105.39,0.5008,Debit Card,2023,11,Q4,Medium (11-20%)
ORD-100156,2023-08-13,2023-08-18,Standard,CUST-37763,Corporate,South,Beauty & Health,22.3,1,0.21,17.62,6.65,0.3773,UPI,2023,8,Q3,High (21-30%)
ORD-100157,2022-08-10,2022-08-16,Standard,CUST-37694,Consumer,East,Clothing,122.82,1,0.1,110.54,46.68,0.4223,Credit Card,2022,8,Q3,Low (1-10%)
ORD-100158,2022-02-23,2022-03-01,Standard,CUST-21135,Corporate,East,Beauty & Health,102.05,3,0.11,272.47,137.82,0.5058,Credit Card,2022,2,Q1,Medium (11-20%)
ORD-100159,2023-12-20,2023-12-27,Standard,CUST-11004,Corporate,West,Electronics,269.58,1,0.2,215.66,2.16,0.01,Credit Card,2023,12,Q4,Medium (11-20%)
ORD-100160,2022-07-07,2022-07-14,Standard,CUST-20629,Consumer,North,Sports & Outdoor,99.72,6,0.27,436.77,109.48,0.2507,Debit Card,2022,7,Q3,High (21-30%)
ORD-100161,2022-06-23,2022-06-29,Standard,CUST-31690,Corporate,North,Books & Media,13.05,1,0.1,11.75,3.39,0.2884,Credit Card,2022,6,Q2,Low (1-10%)
ORD-100162,2024-05-18,2024-05-21,Express,CUST-13633,Consumer,South,Home & Furniture,123.18,1,0.11,109.63,27.24,0.2485,Credit Card,2024,5,Q2,Medium (11-20%)
ORD-100163,2023-08-04,2023-08-11,Standard,CUST-11795,Corporate,East,Beauty & Health,66.37,4,0.13,230.97,117.24,0.5076,Credit Card,2023,8,Q3,Medium (11-20%)
ORD-100164,2022-01-16,2022-01-18,Express,CUST-10253,Corporate,West,Electronics,1169.67,2,0.21,1848.08,96.24,0.0521,Credit Card,2022,1,Q1,High (21-30%)
ORD-100165,2024-10-15,2024-10-19,Express,CUST-36417,Consumer,North,Sports & Outdoor,438.72,1,0.18,359.75,97.46,0.2709,Debit Card,2024,10,Q4,Medium (11-20%)
ORD-100166,2023-12-27,2024-01-02,Standard,CUST-28866,Consumer,West,Electronics,1231.68,4,0.14,4236.98,384.75,0.0908,Wallet,2023,12,Q4,Medium (11-20%)
ORD-100167,2024-05-29,2024-06-04,Standard,CUST-15631,Consumer,East,Beauty & Health,45.07,1,0.18,36.96,13.95,0.3774,Credit Card,2024,5,Q2,Medium (11-20%)
ORD-100168,2024-07-31,2024-08-02,Same-Day,CUST-23121,Consumer,West,Books & Media,27.81,1,0.27,20.3,5.02,0.2475,Credit Card,2024,7,Q3,High (21-30%)
ORD-100169,2024-12-09,2024-12-14,Standard,CUST-26727,Corporate,West,Electronics,976.63,1,0.23,752.01,7.52,0.01,Net Banking,2024,12,Q4,High (21-30%)
ORD-100170,2022-08-22,2022-08-29,Standard,CUST-36707,Corporate,North,Home & Furniture,548.62,3,0.16,1382.52,327.34,0.2368,COD,2022,8,Q3,Medium (11-20%)
ORD-100171,2022-10-30,2022-11-03,Express,CUST-12469,Consumer,North,Clothing,62.13,1,0.21,49.08,14.02,0.2856,Net Banking,2022,10,Q4,High (21-30%)
ORD-100172,2022-12-29,2023-01-02,Express,CUST-38902,Consumer,East,Toys & Games,59.25,1,0.17,49.18,15.16,0.3083,UPI,2022,12,Q4,Medium (11-20%)
ORD-100173,2023-10-24,2023-10-30,Standard,CUST-36094,Consumer,East,Books & Media,27.5,1,0.24,20.9,4.1,0.196,Debit Card,2023,10,Q4,High (21-30%)
ORD-100174,2023-07-17,2023-07-23,Standard,CUST-37253,Consumer,South,Beauty & Health,18.9,1,0.11,16.82,8.2,0.4878,Credit Card,2023,7,Q3,Medium (11-20%)
ORD-100175,2023-08-11,2023-08-14,Express,CUST-29016,Home Office,West,Electronics,1624.46,3,0.11,4337.31,408.2,0.0941,Debit Card,2023,8,Q3,Medium (11-20%)
ORD-100176,2022-03-26,2022-03-31,Standard,CUST-12027,Corporate,West,Home & Furniture,461.34,4,0.04,1771.55,490.99,0.2772,Debit Card,2022,3,Q1,Low (1-10%)
ORD-100177,2024-07-11,2024-07-13,Express,CUST-11282,Consumer,West,Electronics,1146.51,2,0.39,1398.74,13.99,0.01,Debit Card,2024,7,Q3,Very High (31%+)
ORD-100178,2023-05-23,2023-05-26,Express,CUST-22694,Corporate,West,Sports & Outdoor,426.27,1,0.14,366.59,91.38,0.2493,Debit Card,2023,5,Q2,Medium (11-20%)
ORD-100179,2024-04-17,2024-04-20,Express,CUST-13096,Consumer,East,Sports & Outdoor,285.89,9,0.09,2341.44,808.2,0.3452,Debit Card,2024,4,Q2,Low (1-10%)
ORD-100180,2024-03-02,2024-03-04,Overnight,CUST-12670,Corporate,East,Clothing,140.05,9,0.18,1033.57,304.44,0.2945,Wallet,2024,3,Q1,Medium (11-20%)
ORD-100181,2022-10-17,2022-10-21,Express,CUST-12776,Corporate,South,Toys & Games,49.16,1,0.04,47.19,17.43,0.3693,Credit Card,2022,10,Q4,Low (1-10%)
ORD-100182,2023-09-27,2023-10-04,Standard,CUST-32459,Consumer,East,Home & Furniture,622.36,1,0.02,609.91,189.42,0.3106,UPI,2023,9,Q3,Low (1-10%)
ORD-100183,2024-12-14,2024-12-19,Standard,CUST-21197,Corporate,East,Electronics,287.28,9,0.38,1603.02,16.03,0.01,Credit Card,2024,12,Q4,Very High (31%+)
ORD-100184,2024-09-22,2024-09-29,Standard,CUST-35260,Consumer,West,Electronics,1303.67,2,0.08,2398.75,293.87,0.1225,Net Banking,2024,9,Q3,Low (1-10%)
ORD-100185,2024-12-14,2024-12-19,Standard,CUST-15925,Corporate,South,Electronics,1325.13,5,0.45,3644.11,36.44,0.01,Debit Card,2024,12,Q4,Very High (31%+)
ORD-100186,2022-12-06,2022-12-10,Express,CUST-19336,Consumer,North,Sports & Outdoor,394.01,1,0.22,307.33,54.72,0.1781,COD,2022,12,Q4,High (21-30%)
ORD-100187,2024-07-08,2024-07-08,Same-Day,CUST-22053,Small Business,North,Clothing,184.15,1,0.1,165.74,59.64,0.3598,Wallet,2024,7,Q3,Low (1-10%)
ORD-100188,2024-06-21,2024-06-23,Express,CUST-36255,Consumer,South,Home & Furniture,868.27,1,0.23,668.57,113.01,0.169,COD,2024,6,Q2,High (21-30%)
ORD-100189,2022-10-11,2022-10-18,Standard,CUST-37718,Corporate,North,Books & Media,59.67,3,0.05,170.06,62.26,0.3661,COD,2022,10,Q4,Low (1-10%)
ORD-100190,2024-11-22,2024-11-27,Standard,CUST-37231,Corporate,South,Books & Media,23.67,3,0.12,62.49,20.78,0.3325,Wallet,2024,11,Q4,Medium (11-20%)
ORD-100191,2024-06-14,2024-06-15,Same-Day,CUST-11745,Home Office,West,Electronics,1292.99,1,0.05,1228.34,186.34,0.1517,COD,2024,6,Q2,Low (1-10%)
ORD-100192,2024-03-22,2024-03-27,Standard,CUST-37498,Small Business,North,Home & Furniture,933.2,1,0.26,690.57,103.36,0.1497,Credit Card,2024,3,Q1,High (21-30%)
ORD-100193,2023-11-18,2023-11-18,Same-Day,CUST-34865,Consumer,North,Sports & Outdoor,127.67,3,0.18,314.07,72.83,0.2319,UPI,2023,11,Q4,Medium (11-20%)
ORD-100194,2024-08-18,2024-08-25,Standard,CUST-33830,Consumer,North,Home & Furniture,262.74,1,0.08,241.72,64.5,0.2668,Wallet,2024,8,Q3,Low (1-10%)
ORD-100195,2024-12-16,2024-12-23,Standard,CUST-36014,Consumer,East,Home & Furniture,771.89,1,0.38,478.57,52.66,0.11,Credit Card,2024,12,Q4,Very High (31%+)
ORD-100196,2024-07-25,2024-07-29,Express,CUST-17927,Corporate,West,Electronics,1506.17,1,0.08,1385.68,158.94,0.1147,UPI,2024,7,Q3,Low (1-10%)
ORD-100197,2022-10-22,2022-10-26,Express,CUST-12805,Consumer,North,Clothing,19.15,3,0.0,57.45,24.45,0.4255,Credit Card,2022,10,Q4,No Discount
ORD-100198,2024-12-08,2024-12-12,Express,CUST-10666,Corporate,North,Groceries,23.55,4,0.18,77.24,11.42,0.1479,COD,2024,12,Q4,Medium (11-20%)
ORD-100199,2024-03-10,2024-03-16,Standard,CUST-35838,Consumer,North,Books & Media,11.21,1,0.12,9.86,3.54,0.3594,Net Banking,2024,3,Q1,Medium (11-20%)
ORD-100200,2022-05-19,2022-05-22,Express,CUST-14371,Corporate,East,Clothing,82.16,3,0.05,234.16,96.08,0.4103,Net Banking,2022,5,Q2,Low (1-10%)
ORD-100201,2022-04-01,2022-04-03,Same-Day,CUST-25680,Corporate,South,Clothing,20.87,1,0.07,19.41,7.51,0.387,UPI,2022,4,Q2,Low (1-10%)
ORD-100202,2023-01-09,2023-01-14,Standard,CUST-35923,Corporate,North,Sports & Outdoor,295.41,1,0.23,227.47,45.73,0.201,Credit Card,2023,1,Q1,High (21-30%)
ORD-100203,2023-02-13,2023-02-19,Standard,CUST-18300,Consumer,South,Books & Media,7.97,6,0.28,34.43,6.3,0.1829,Net Banking,2023,2,Q1,High (21-30%)
ORD-100204,2022-03-16,2022-03-17,Same-Day,CUST-18952,Consumer,North,Sports & Outdoor,388.74,1,0.23,299.33,72.4,0.2419,Wallet,2022,3,Q1,High (21-30%)
ORD-100205,2022-09-12,2022-09-18,Standard,CUST-16121,Consumer,South,Sports & Outdoor,269.83,1,0.04,259.04,88.77,0.3427,COD,2022,9,Q3,Low (1-10%)
ORD-100206,2024-10-13,2024-10-19,Standard,CUST-12586,Home Office,South,Beauty & Health,60.45,8,0.1,435.24,233.23,0.5359,Credit Card,2024,10,Q4,Low (1-10%)
ORD-100207,2024-05-31,2024-06-07,Standard,CUST-19687,Corporate,West,Beauty & Health,112.52,1,0.26,83.26,27.89,0.335,Credit Card,2024,5,Q2,High (21-30%)
ORD-100208,2023-09-20,2023-09-27,Standard,CUST-38509,Consumer,East,Home & Furniture,613.11,1,0.12,539.54,142.34,0.2638,Debit Card,2023,9,Q3,Medium (11-20%)
ORD-100209,2023-12-24,2023-12-26,Same-Day,CUST-30890,Corporate,South,Beauty & Health,101.61,7,0.2,569.02,272.12,0.4782,Credit Card,2023,12,Q4,Medium (11-20%)
ORD-100210,2024-04-11,2024-04-14,Overnight,CUST-32219,Corporate,West,Clothing,155.61,2,0.23,239.64,70.45,0.294,Credit Card,2024,4,Q2,High (21-30%)
ORD-100211,2024-06-16,2024-06-23,Standard,CUST-11061,Corporate,North,Electronics,1324.04,1,0.07,1231.36,232.81,0.1891,Debit Card,2024,6,Q2,Low (1-10%)
ORD-100212,2022-11-11,2022-11-15,Express,CUST-22024,Consumer,West,Beauty & Health,71.26,2,0.27,104.04,39.94,0.3838,UPI,2022,11,Q4,High (21-30%)
ORD-100213,2024-03-26,2024-04-02,Standard,CUST-22680,Small Business,North,Clothing,17.41,2,0.15,29.6,11.25,0.3801,Credit Card,2024,3,Q1,Medium (11-20%)
ORD-100214,2022-08-30,2022-09-01,Overnight,CUST-16559,Consumer,North,Clothing,122.04,1,0.18,100.07,31.27,0.3124,Credit Card,2022,8,Q3,Medium (11-20%)
ORD-100215,2022-09-09,2022-09-13,Express,CUST-37706,Consumer,North,Electronics,271.0,1,0.1,243.9,34.55,0.1417,COD,2022,9,Q3,Low (1-10%)
ORD-100216,2023-10-17,2023-10-22,Standard,CUST-33324,Corporate,East,Beauty & Health,121.56,1,0.09,110.62,57.96,0.524,Credit Card,2023,10,Q4,Low (1-10%)
ORD-100217,2022-12-23,2022-12-29,Standard,CUST-10861,Consumer,South,Sports & Outdoor,192.03,1,0.08,176.67,50.43,0.2854,Credit Card,2022,12,Q4,Low (1-10%)
ORD-100218,2024-01-10,2024-01-12,Express,CUST-12154,Home Office,South,Home & Furniture,534.94,2,0.31,738.22,118.3,0.1603,UPI,2024,1,Q1,Very High (31%+)
ORD-100219,2023-09-26,2023-10-03,Standard,CUST-12416,Consumer,East,Clothing,148.75,3,0.06,419.47,169.84,0.4049,Debit Card,2023,9,Q3,Low (1-10%)
ORD-100220,2022-09-14,2022-09-18,Express,CUST-30964,Consumer,East,Groceries,65.53,1,0.3,45.87,0.46,0.01,Debit Card,2022,9,Q3,High (21-30%)
ORD-100221,2023-01-08,2023-01-10,Same-Day,CUST-15014,Corporate,North,Sports & Outdoor,129.52,3,0.03,376.9,122.57,0.3252,Wallet,2023,1,Q1,Low (1-10%)
ORD-100222,2023-09-15,2023-09-21,Standard,CUST-37719,Corporate,South,Electronics,1199.2,1,0.06,1127.25,124.46,0.1104,COD,2023,9,Q3,Low (1-10%)
ORD-100223,2022-06-11,2022-06-18,Standard,CUST-13061,Corporate,East,Clothing,18.96,3,0.26,42.09,10.52,0.25,Credit Card,2022,6,Q2,High (21-30%)
ORD-100224,2024-10-26,2024-11-02,Standard,CUST-21063,Corporate,East,Beauty & Health,112.64,1,0.03,109.26,48.71,0.4458,UPI,2024,10,Q4,Low (1-10%)
ORD-100225,2022-03-26,2022-03-30,Express,CUST-16907,Consumer,North,Books & Media,10.42,1,0.38,6.46,0.79,0.122,UPI,2022,3,Q1,Very High (31%+)
ORD-100226,2024-05-03,2024-05-06,Express,CUST-25825,Home Office,North,Beauty & Health,101.09,6,0.22,473.1,194.87,0.4119,UPI,2024,5,Q2,High (21-30%)
ORD-100227,2023-05-17,2023-05-23,Standard,CUST-23619,Consumer,East,Sports & Outdoor,139.3,1,0.3,97.51,16.51,0.1694,Credit Card,2023,5,Q2,High (21-30%)
ORD-100228,2024-09-18,2024-09-19,Same-Day,CUST-23065,Consumer,South,Home & Furniture,69.73,5,0.21,275.43,57.98,0.2105,Credit Card,2024,9,Q3,High (21-30%)
ORD-100229,2022-09-25,2022-10-01,Standard,CUST-18123,Consumer,South,Sports & Outdoor,364.67,2,0.12,641.82,148.34,0.2311,Credit Card,2022,9,Q3,Medium (11-20%)
ORD-100230,2022-10-16,2022-10-18,Express,CUST-36656,Consumer,South,Electronics,1132.11,1,0.07,1052.86,102.45,0.0973,Credit Card,2022,10,Q4,Low (1-10%)
ORD-100231,2023-11-02,2023-11-08,Standard,CUST-26343,Consumer,East,Toys & Games,202.7,1,0.16,170.27,53.38,0.3135,COD,2023,11,Q4,Medium (11-20%)
ORD-100232,2023-09-24,2023-10-01,Standard,CUST-21563,Consumer,North,Home & Furniture,861.3,1,0.18,706.27,144.49,0.2046,Credit Card,2023,9,Q3,Medium (11-20%)
ORD-100233,2022-04-10,2022-04-14,Express,CUST-10267,Home Office,South,Electronics,753.31,6,0.19,3661.09,309.64,0.0846,Debit Card,2022,4,Q2,Medium (11-20%)
ORD-100234,2022-08-09,2022-08-12,Express,CUST-11676,Corporate,West,Home & Furniture,114.31,3,0.45,188.61,3.02,0.016,Debit Card,2022,8,Q3,Very High (31%+)
ORD-100235,2023-02-03,2023-02-10,Standard,CUST-32295,Consumer,South,Clothing,66.99,1,0.18,54.93,16.66,0.3032,UPI,2023,2,Q1,Medium (11-20%)
ORD-100236,2022-09-01,2022-09-03,Overnight,CUST-34738,Consumer,North,Electronics,1641.31,1,0.02,1608.48,266.47,0.1657,UPI,2022,9,Q3,Low (1-10%)
ORD-100237,2022-10-23,2022-10-29,Standard,CUST-36344,Corporate,South,Electronics,764.01,2,0.06,1436.34,211.71,0.1474,Credit Card,2022,10,Q4,Low (1-10%)
ORD-100238,2024-08-28,2024-09-03,Standard,CUST-15324,Home Office,North,Home & Furniture,325.78,1,0.03,316.01,104.42,0.3304,COD,2024,8,Q3,Low (1-10%)
ORD-100239,2024-03-15,2024-03-22,Standard,CUST-26051,Consumer,East,Groceries,43.35,2,0.05,82.36,14.82,0.18,Net Banking,2024,3,Q1,Low (1-10%)
ORD-100240,2023-09-06,2023-09-12,Standard,CUST-36108,Consumer,North,Home & Furniture,230.79,2,0.05,438.5,108.74,0.248,Debit Card,2023,9,Q3,Low (1-10%)
ORD-100241,2022-02-24,2022-02-25,Overnight,CUST-33638,Corporate,North,Beauty & Health,118.88,1,0.11,105.8,47.84,0.4521,UPI,2022,2,Q1,Medium (11-20%)
ORD-100242,2022-04-16,2022-04-18,Express,CUST-36924,Corporate,North,Beauty & Health,114.48,1,0.13,99.6,54.75,0.5497,Wallet,2022,4,Q2,Medium (11-20%)
ORD-100243,2023-05-12,2023-05-17,Standard,CUST-23531,Consumer,West,Electronics,1455.2,2,0.19,2357.42,84.4,0.0358,Credit Card,2023,5,Q2,Medium (11-20%)
ORD-100244,2023-02-22,2023-02-22,Same-Day,CUST-33126,Small Business,East,Clothing,98.6,1,0.2,78.88,23.61,0.2993,Net Banking,2023,2,Q1,Medium (11-20%)
ORD-100245,2022-10-10,2022-10-15,Standard,CUST-25062,Small Business,East,Home & Furniture,206.89,4,0.12,728.25,208.62,0.2865,Debit Card,2022,10,Q4,Medium (11-20%)
ORD-100246,2024-12-27,2024-12-31,Express,CUST-18662,Corporate,South,Clothing,116.48,1,0.16,97.84,31.63,0.3233,UPI,2024,12,Q4,Medium (11-20%)
ORD-100247,2024-09-18,2024-09-24,Standard,CUST-35269,Corporate,North,Electronics,399.11,1,0.08,367.18,54.93,0.1496,COD,2024,9,Q3,Low (1-10%)
ORD-100248,2023-08-15,2023-08-22,Standard,CUST-18960,Corporate,East,Sports & Outdoor,150.12,2,0.12,264.21,68.08,0.2577,UPI,2023,8,Q3,Medium (11-20%)
ORD-100249,2023-08-13,2023-08-14,Overnight,CUST-19517,Consumer,East,Electronics,621.33,5,0.2,2485.32,179.68,0.0723,Net Banking,2023,8,Q3,Medium (11-20%)
ORD-100250,2022-03-28,2022-04-03,Standard,CUST-17011,Consumer,East,Clothing,130.22,1,0.08,119.8,44.13,0.3684,Credit Card,2022,3,Q1,Low (1-10%)
ORD-100251,2023-02-18,2023-02-25,Standard,CUST-29229,Corporate,North,Books & Media,29.33,1,0.08,26.98,9.53,0.3533,Credit Card,2023,2,Q1,Low (1-10%)
ORD-100252,2023-05-06,2023-05-09,Express,CUST-20823,Corporate,East,Clothing,67.79,3,0.12,178.97,68.11,0.3806,Credit Card,2023,5,Q2,Medium (11-20%)
ORD-100253,2024-08-25,2024-08-28,Express,CUST-31393,Consumer,East,Electronics,603.62,1,0.1,543.26,64.87,0.1194,Wallet,2024,8,Q3,Low (1-10%)
ORD-100254,2024-09-01,2024-09-06,Standard,CUST-31374,Small Business,North,Home & Furniture,332.72,1,0.08,306.1,95.91,0.3133,UPI,2024,9,Q3,Low (1-10%)
ORD-100255,2023-04-21,2023-04-22,Overnight,CUST-11190,Small Business,East,Home & Furniture,203.77,1,0.1,183.39,40.75,0.2222,Credit Card,2023,4,Q2,Low (1-10%)
ORD-100256,2024-03-24,2024-03-24,Same-Day,CUST-10303,Corporate,North,Sports & Outdoor,72.95,2,0.15,124.02,35.97,0.29,Credit Card,2024,3,Q1,Medium (11-20%)
ORD-100257,2023-09-04,2023-09-11,Standard,CUST-27180,Small Business,North,Home & Furniture,439.85,1,0.13,382.67,107.29,0.2804,COD,2023,9,Q3,Medium (11-20%)
ORD-100258,2024-10-08,2024-10-14,Standard,CUST-15324,Corporate,North,Books & Media,41.37,1,0.32,28.13,4.58,0.1627,Net Banking,2024,10,Q4,Very High (31%+)
ORD-100259,2024-07-28,2024-08-04,Standard,CUST-34814,Consumer,East,Beauty & Health,87.24,1,0.08,80.26,38.5,0.4797,Credit Card,2024,7,Q3,Low (1-10%)
ORD-100260,2023-01-31,2023-01-31,Same-Day,CUST-23134,Home Office,West,Electronics,869.45,1,0.05,825.98,121.84,0.1475,Debit Card,2023,1,Q1,Low (1-10%)
ORD-100261,2022-07-15,2022-07-20,Standard,CUST-24638,Consumer,North,Electronics,591.16,1,0.13,514.31,23.53,0.0457,Credit Card,2022,7,Q3,Medium (11-20%)
ORD-100262,2023-07-01,2023-07-08,Standard,CUST-17743,Corporate,South,Toys & Games,174.0,1,0.16,146.16,46.79,0.3201,UPI,2023,7,Q3,Medium (11-20%)
ORD-100263,2022-05-08,2022-05-12,Express,CUST-35226,Consumer,South,Beauty & Health,99.49,2,0.12,175.1,85.1,0.486,Wallet,2022,5,Q2,Medium (11-20%)
ORD-100264,2023-09-29,2023-10-04,Standard,CUST-25669,Small Business,East,Beauty & Health,76.87,3,0.22,179.88,75.98,0.4224,Credit Card,2023,9,Q3,High (21-30%)
ORD-100265,2022-11-10,2022-11-14,Express,CUST-36279,Consumer,West,Home & Furniture,112.71,3,0.21,267.12,47.46,0.1777,Wallet,2022,11,Q4,High (21-30%)
ORD-100266,2023-03-24,2023-03-26,Same-Day,CUST-33061,Corporate,East,Sports & Outdoor,339.37,1,0.05,322.4,107.44,0.3333,Debit Card,2023,3,Q1,Low (1-10%)
ORD-100267,2024-01-11,2024-01-15,Express,CUST-27585,Consumer,East,Electronics,696.04,1,0.2,556.83,23.18,0.0416,Debit Card,2024,1,Q1,Medium (11-20%)
ORD-100268,2022-11-03,2022-11-06,Express,CUST-12979,Consumer,West,Electronics,1470.22,2,0.24,2234.73,66.5,0.0298,Net Banking,2022,11,Q4,High (21-30%)
ORD-100269,2024-11-11,2024-11-18,Standard,CUST-25151,Consumer,North,Home & Furniture,502.92,1,0.28,362.1,61.95,0.1711,UPI,2024,11,Q4,High (21-30%)
ORD-100270,2023-09-24,2023-09-26,Express,CUST-23883,Home Office,South,Sports & Outdoor,298.05,2,0.14,512.65,126.05,0.2459,UPI,2023,9,Q3,Medium (11-20%)
ORD-100271,2023-12-07,2023-12-08,Same-Day,CUST-11039,Consumer,East,Sports & Outdoor,387.34,6,0.21,1835.99,483.1,0.2631,COD,2023,12,Q4,High (21-30%)
ORD-100272,2023-08-11,2023-08-13,Overnight,CUST-22270,Corporate,East,Clothing,137.91,1,0.03,133.77,52.91,0.3956,UPI,2023,8,Q3,Low (1-10%)
ORD-100273,2024-02-23,2024-03-01,Standard,CUST-14357,Consumer,West,Home & Furniture,370.88,1,0.21,293.0,39.11,0.1335,COD,2024,2,Q1,High (21-30%)
ORD-100274,2023-12-14,2023-12-19,Standard,CUST-34778,Consumer,West,Electronics,1221.55,1,0.13,1062.75,117.33,0.1104,COD,2023,12,Q4,Medium (11-20%)
ORD-100275,2022-02-16,2022-02-21,Standard,CUST-18110,Corporate,South,Groceries,12.17,1,0.2,9.74,0.95,0.0973,Debit Card,2022,2,Q1,Medium (11-20%)
ORD-100276,2024-08-01,2024-08-05,Express,CUST-23737,Small Business,North,Clothing,42.59,3,0.08,117.55,42.69,0.3631,Credit Card,2024,8,Q3,Low (1-10%)
ORD-100277,2022-02-02,2022-02-07,Standard,CUST-18019,Corporate,North,Clothing,183.07,4,0.25,549.21,146.52,0.2668,UPI,2022,2,Q1,High (21-30%)
ORD-100278,2022-04-01,2022-04-03,Same-Day,CUST-19478,Consumer,North,Clothing,83.54,1,0.11,74.35,31.3,0.4209,Credit Card,2022,4,Q2,Medium (11-20%)
ORD-100279,2023-04-25,2023-04-28,Express,CUST-17762,Consumer,East,Sports & Outdoor,388.35,1,0.08,357.28,86.68,0.2426,UPI,2023,4,Q2,Low (1-10%)
ORD-100280,2023-09-11,2023-09-18,Standard,CUST-29387,Corporate,West,Books & Media,39.86,1,0.24,30.29,8.15,0.269,Credit Card,2023,9,Q3,High (21-30%)
ORD-100281,2022-12-25,2022-12-28,Overnight,CUST-22489,Corporate,South,Beauty & Health,70.69,1,0.29,50.19,16.61,0.3309,COD,2022,12,Q4,High (21-30%)
ORD-100282,2024-12-10,2024-12-16,Standard,CUST-17896,Consumer,South,Clothing,170.32,3,0.33,342.34,78.76,0.2301,Net Banking,2024,12,Q4,Very High (31%+)
ORD-100283,2023-04-07,2023-04-09,Overnight,CUST-28261,Home Office,East,Clothing,64.67,6,0.14,333.7,111.83,0.3351,UPI,2023,4,Q2,Medium (11-20%)
ORD-100284,2024-12-21,2024-12-24,Express,CUST-13029,Consumer,North,Electronics,1440.01,1,0.14,1238.41,39.54,0.0319,Wallet,2024,12,Q4,Medium (11-20%)
ORD-100285,2023-01-26,2023-02-02,Standard,CUST-33734,Corporate,South,Electronics,925.12,9,0.45,4579.34,45.79,0.01,Credit Card,2023,1,Q1,Very High (31%+)
ORD-100286,2023-03-21,2023-03-22,Overnight,CUST-34296,Consumer,West,Home & Furniture,936.13,1,0.08,861.24,240.98,0.2798,Credit Card,2023,3,Q1,Low (1-10%)
ORD-100287,2022-08-29,2022-09-01,Express,CUST-39986,Small Business,East,Sports & Outdoor,312.83,1,0.21,247.14,48.16,0.1949,UPI,2022,8,Q3,High (21-30%)
ORD-100288,2023-05-06,2023-05-09,Express,CUST-21784,Consumer,East,Home & Furniture,738.06,1,0.22,575.69,115.0,0.1998,Debit Card,2023,5,Q2,High (21-30%)
ORD-100289,2024-11-16,2024-11-19,Express,CUST-39960,Home Office,South,Books & Media,41.45,4,0.21,130.98,36.05,0.2752,Net Banking,2024,11,Q4,High (21-30%)
ORD-100290,2023-02-21,2023-02-27,Standard,CUST-28130,Corporate,South,Clothing,104.77,1,0.15,89.05,27.27,0.3062,Credit Card,2023,2,Q1,Medium (11-20%)
ORD-100291,2024-05-05,2024-05-09,Express,CUST-31450,Consumer,North,Clothing,167.4,1,0.2,133.92,41.03,0.3064,Credit Card,2024,5,Q2,Medium (11-20%)
ORD-100292,2023-11-23,2023-11-25,Express,CUST-34011,Small Business,West,Clothing,112.53,3,0.1,303.83,116.94,0.3849,Debit Card,2023,11,Q4,Low (1-10%)
ORD-100293,2023-12-23,2023-12-26,Overnight,CUST-11924,Corporate,East,Electronics,633.96,1,0.18,519.85,41.76,0.0803,UPI,2023,12,Q4,Medium (11-20%)
ORD-100294,2024-12-09,2024-12-12,Express,CUST-14505,Small Business,West,Electronics,1122.13,6,0.26,4982.26,49.82,0.01,Net Banking,2024,12,Q4,High (21-30%)
ORD-100295,2023-04-19,2023-04-26,Standard,CUST-31848,Consumer,North,Electronics,1256.57,3,0.13,3279.65,332.01,0.1012,Credit Card,2023,4,Q2,Medium (11-20%)
ORD-100296,2024-09-16,2024-09-23,Standard,CUST-19002,Corporate,North,Beauty & Health,41.45,2,0.02,81.24,46.44,0.5716,Credit Card,2024,9,Q3,Low (1-10%)
ORD-100297,2023-08-11,2023-08-11,Same-Day,CUST-13156,Corporate,West,Electronics,923.26,1,0.09,840.17,126.66,0.1508,Wallet,2023,8,Q3,Low (1-10%)
ORD-100298,2024-12-09,2024-12-10,Same-Day,CUST-12589,Corporate,North,Electronics,632.73,1,0.14,544.15,66.51,0.1222,Credit Card,2024,12,Q4,Medium (11-20%)
ORD-100299,2024-02-04,2024-02-06,Express,CUST-31421,Consumer,South,Toys & Games,167.57,4,0.18,549.63,142.26,0.2588,Credit Card,2024,2,Q1,Medium (11-20%)
